Datetime,Location Name,Tsu,Vol,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Death Description,Missing,Missing Description,Injuries,Injuries Description,Damage ($Mil),Damage Description,Houses Destroyed,Houses Destroyed Description,Houses Damaged,Houses Damaged Description,Total Deaths,Total Death Description,Total Missing,Total Missing Description,Total Injuries,Total Injuries Description,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Destroyed Description,Total Houses Damaged,Total Houses Damaged Description
1994-12-26 14:10:00,"CALIFORNIA:  EUREKA, SAMOA, ARCATA, BLUE LAKE",False,False,40.741,-124.31,23.0,5.5,7.0,,,,,,,2.1,2.0,,,,,,,,,,,2.1,2.0,,,,
1995-10-06 05:23:00,ALASKA:  FAIRBANKS NORTH STAR COUNTY,False,False,65.17,-148.565,9.0,6.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
1996-06-10 04:03:00,ALASKA:  ANDREANOF ISLANDS,True,False,51.564,-177.632,33.0,7.9,6.0,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-10 15:24:00,ALASKA:  ANDREANOF ISLANDS,True,False,51.478,-176.847,24.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-16 09:46:00,"CALIFORNIA:  LUDLOW, LANDERS, TWENTYNINE PALMS",False,False,34.594,-116.271,,7.2,7.0,,,,,4.0,1.0,,1.0,,,,,,,,,4.0,1.0,,1.0,,,,
2000-09-03 08:36:00,CALIFORNIA:  NAPA,False,False,38.379,-122.413,10.0,5.0,7.0,,,,,41.0,1.0,50.0,4.0,,,,,,,,,41.0,1.0,50.0,4.0,,,,
2001-02-28 18:54:00,"WASHINGTON:  OLYMPIA, SEATTLE, TACOMA",False,False,47.149,-122.727,52.0,6.8,8.0,1.0,1.0,,,400.0,3.0,2000.0,4.0,,,,,1.0,1.0,,,400.0,3.0,2000.0,4.0,,,,
2001-09-09 23:59:00,CALIFORNIA:  LOS ANGELES,False,False,34.059,-118.387,5.0,4.2,6.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2002-04-20 10:50:00,"NEW YORK:  CLINTON, ESSEX, AU SABLE FORKS",False,False,44.513,-73.699,11.0,5.2,7.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2002-10-23 11:27:00,"ALASKA:  CANTWELL, DENALI NATL PARK",False,False,63.514,-147.912,4.0,6.7,8.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,
2002-11-03 22:12:00,"ALASKA:  SLANA, MENTASTA LAKE, FAIRBANKS",False,False,63.517,-147.444,5.0,7.9,9.0,,,,,1.0,1.0,56.0,4.0,,,,,,,,,1.0,1.0,56.0,4.0,,,,
2003-02-22 12:19:00,CALIFORNIA:  BIG BEAR CITY,False,False,34.31,-116.848,1.0,5.2,6.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2003-04-29 08:59:00,"ALABAMA:  FORT PAYNE,GAYLESVILLE,VALLEY HEAD",False,False,34.494,-85.629,20.0,4.6,6.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2003-06-06 12:29:00,KENTUCKY:  BARDWELL,False,False,36.87,-88.98,3.0,4.0,6.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2003-11-17 06:43:00,ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS,True,False,51.146,178.65,33.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-22 19:15:00,"CALIFORNIA:  PASO ROBLES,TEMPLETON,ATASCADERO",False,False,35.706,-121.102,8.0,6.6,8.0,2.0,1.0,,,40.0,1.0,300.0,4.0,40.0,1.0,,,2.0,1.0,,,40.0,1.0,300.0,4.0,,,,
2004-09-28 17:15:00,"CALIFORNIA:  CENTRAL: PARKFIELD, SAN MIGUEL",False,False,35.819,-120.364,9.0,6.0,6.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2005-06-15 02:50:00,CALIFORNIA:  OFF COAST NORTHERN,True,False,41.301,-125.97,10.0,7.2,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-26 04:08:00,"MONTANA:  DILLON, SILVER STAR, TWIN BRIDGES",False,False,45.365,-112.615,13.0,5.6,6.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2006-10-15 17:07:00,HAWAIIAN ISLANDS,True,False,19.878,-155.935,39.0,6.7,8.0,,,,,,3.0,73.0,4.0,,,,,,,,,,3.0,73.0,4.0,,,,
2007-05-08 15:46:00,MONTANA:  SHERIDAN,False,False,45.394,-112.13,14.0,4.5,5.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2007-07-20 11:42:00,CALIFORNIA:  MONTCLAIR,False,False,37.804,-122.193,5.0,4.2,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2007-08-02 03:21:00,ALASKA:  ALEUTIAN ISLANDS,True,False,51.307,-179.971,21.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-06 08:48:00,UTAH:  HUNTINGTON,False,False,39.465,-111.237,2.0,4.2,,9.0,1.0,,,,1.0,,,,,,,9.0,1.0,,,,1.0,,,,,,
2007-08-17 00:38:00,UTAH,False,False,39.464,-111.207,0.0,1.6,,3.0,1.0,,,6.0,1.0,,,,,,,3.0,1.0,,,6.0,1.0,,,,,,
2007-10-31 03:04:00,CALIFORNIA:  SAN JOSE,False,False,37.434,-121.774,10.0,5.6,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2008-02-21 14:16:00,NEVADA:  WELLS,False,False,41.153,-114.867,7.0,6.0,8.0,,,,,3.0,1.0,,2.0,,,720.0,3.0,,,,,3.0,1.0,,2.0,,,720.0,3.0
2008-04-18 09:36:00,ILLINOIS:  WEST SALEM,False,False,38.452,-87.886,14.0,5.3,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
2008-04-26 06:40:00,NEVADA:  FALLON,False,False,39.52,-119.93,1.0,5.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
2008-07-29 18:42:00,CALIFORNIA:  LOS ANGELES,False,False,33.953,-117.761,15.0,5.4,6.0,,,,,8.0,1.0,,1.0,,,,1.0,,,,,8.0,1.0,,1.0,,,,1.0
2010-01-10 00:27:00,CALIFORNIA:  OFF COAST NORTHERN,False,False,40.652,-124.692,29.0,6.5,,,,,,30.0,1.0,21.8,3.0,,,,,,,,,30.0,1.0,21.8,3.0,,,,
2010-06-15 04:26:00,CALIFORNIA:  OCOTILLO,False,False,32.7,-115.921,5.0,5.8,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
2010-12-19 05:05:00,OKLAHOMA:  LUTHER,False,False,35.827,-96.772,5.0,3.7,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
2011-02-17 22:47:00,COLORADO:  PAONIA,False,False,38.947,-107.497,1.0,3.1,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2011-06-24 03:09:00,ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS,True,False,52.05,-171.836,52.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-23 05:46:00,COLORADO:  SEGUNDO,False,False,37.063,-104.701,4.0,5.4,7.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,
2011-08-23 17:51:00,"VIRGINIA:  LOUISA COUNTY, MARYLAND, WASHINGTON D.C.",False,False,37.936,-77.933,6.0,5.8,7.0,,,,,,,200.0,4.0,,,600.0,3.0,,,,,,,200.0,4.0,,,600.0,3.0
2011-09-02 10:55:00,ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS,True,False,52.171,-171.708,32.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06 03:53:00,OKLAHOMA:  SPARKS,False,False,35.532,-96.765,5.0,5.7,8.0,,,,,2.0,1.0,,2.0,14.0,1.0,,3.0,,,,,2.0,1.0,,2.0,14.0,1.0,,3.0
2011-11-08 02:46:00,"OKLAHOMA:  SPARKS, PRAGUE",False,False,35.531,-96.788,5.0,5.0,,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0
2013-01-05 08:58:00,ALASKA:  SOUTHEASTERN,True,False,55.393,-134.652,10.0,7.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2013-04-18 00:50:00,TEXAS:  WEST,False,False,31.817,-97.088,0.0,2.1,,14.0,1.0,,,200.0,3.0,100.0,4.0,50.0,1.0,,,14.0,1.0,,,200.0,3.0,100.0,4.0,50.0,1.0,,
2014-02-09 02:16:00,OKLAHOMA:  GUTHRIE,False,False,35.893,-97.292,5.0,4.1,5.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2014-03-29 04:09:00,"CALIFORNIA:  LA HABRA, BREA, FULLERTON",False,False,33.933,-117.916,5.0,5.1,6.0,,,,,,1.0,10.8,3.0,,,20.0,1.0,,,,,,1.0,10.8,3.0,,,20.0,1.0
2014-06-23 20:53:00,ALASKA:  ALEUTIAN ISLANDS,True,False,51.849,178.735,109.0,7.9,6.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-15 09:08:00,OKLAHOMA:  HARRAH,False,False,35.524,-97.159,6.0,3.9,5.0,,,,,,,,2.0,,,,2.0,,,,,,,,2.0,,,,2.0
2014-07-25 10:54:00,ALASKA:  SOUTHEASTERN,True,False,58.335,-136.971,10.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-24 10:20:00,"CALIFORNIA:  NAPA, VALLEJO",False,False,38.215,-122.312,11.0,6.0,8.0,1.0,1.0,,,257.0,3.0,700.0,4.0,160.0,3.0,1034.0,4.0,1.0,1.0,,,257.0,3.0,700.0,4.0,160.0,3.0,1034.0,4.0
2015-07-27 04:49:00,ALASKA,True,False,52.214,-169.399,23.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-24 10:30:00,ALASKA:  KENAI,False,False,59.658,-153.452,126.0,7.1,6.0,,,,,,,,1.0,4.0,1.0,,,,,,,,,,1.0,4.0,1.0,,
2016-11-07 01:44:00,OKLAHOMA:  CUSHING,False,False,35.988,-96.805,3.0,5.0,6.0,,,,,,1.0,20.0,3.0,,,50.0,1.0,,,,,,1.0,20.0,3.0,,,50.0,1.0
2018-01-23 09:32:00,ALASKA:  KODIAK ISLAND,True,False,56.004,-149.166,14.0,7.9,9.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2018-03-04 23:18:00,"OKLAHOMA: BRECKENRIDGE, ENID",False,False,36.473,-97.722,5.0,4.2,,,,,,,,,2.0,,,,2.0,,,,,,,,2.0,,2.0,,
2018-05-04 22:32:00,HAWAIIAN ISLANDS: PUNA DISTRICT,True,True,19.313,-154.998,2.0,6.9,,,,,,,,,1.0,,,,,,,,,1.0,1.0,370.0,4.0,716.0,3.0,,
2018-11-30 17:29:00,ALASKA:  ANCHORAGE,False,False,61.316,-149.925,54.0,7.0,,,,,,117.0,3.0,150.0,4.0,2.0,1.0,1650.0,4.0,,,,,117.0,3.0,150.0,4.0,2.0,1.0,1650.0,4.0
2019-07-04 17:33:00,CALIFORNIA:  RIDGECREST;  NEVADA,False,False,35.705,-117.506,11.0,6.4,,1.0,1.0,,,,1.0,,2.0,,,,1.0,1.0,1.0,,,,1.0,,2.0,,,,1.0
2019-07-06 03:19:00,CALIFORNIA:  RIDGECREST,False,False,35.766,-117.605,8.0,7.1,,,,,,,1.0,5300.0,4.0,101.0,3.0,287.0,3.0,,,,,,1.0,5300.0,4.0,101.0,3.0,287.0,3.0
2020-03-18 13:09:00,UTAH,False,False,40.751,-112.078,12.0,5.7,6.0,,,,,,,100.0,4.0,,,,3.0,,,,,,,100.0,4.0,,,,3.0
2020-07-22 06:12:00,ALASKA,True,False,55.03,-158.522,28.0,7.8,8.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2020-08-09 12:07:00,NORTH CAROLINA:  SPARTA,False,False,36.476,-81.094,8.0,5.1,,,,,,,,,2.0,60.0,2.0,465.0,3.0,,,,,,,,2.0,60.0,2.0,465.0,3.0
2020-10-19 20:54:00,ALASKA,True,False,54.608,-159.655,33.0,7.6,8.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-29 06:15:00,ALASKA PENINSULA,True,False,55.325,-157.841,32.0,8.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 10:34:00,CALIFORNIA:  HUMBOLDT COUNTY,False,False,40.525,-124.423,17.0,6.4,8.0,2.0,1.0,,,17.0,1.0,250.0,4.0,150.0,3.0,,1.0,2.0,1.0,,,17.0,1.0,250.0,4.0,150.0,3.0,,1.0
